Acrema|empire|human|1|10;93|||
Lime Steppes|county|human|0|4;7||Satex;Six Canyons;Marble Ravine|
Glasston|barony|human|0|4;6||Satex;Six Canyons;Marble Ravine;Lime Steppes|
Quarburg|barony|human|0|3;9||Satex;Six Canyons;Marble Ravine;Lime Steppes|
Sandville|barony|human|0|3;8||Satex;Six Canyons;Marble Ravine;Lime Steppes|
Marble Halls|county|human|1|4;16||Satex;Six Canyons;Marble Ravine|
Maton|barony|human|0|3;7|Commons|Satex;Six Canyons;Marble Ravine;Marble Halls|
Staton|barony|human|0|3;7|Commons|Satex;Six Canyons;Marble Ravine;Marble Halls|
Veinburg|barony|human|0|1;9|Commons|Satex;Six Canyons;Marble Ravine;Marble Halls|
The Pillars|county|human|0|1;8||Satex;Six Canyons;Marble Ravine|
North Pillar|barony|human|0|1;11||Satex;Six Canyons;Marble Ravine;The Pillars|
South Pillar|barony|human|0|1;9||Satex;Six Canyons;Marble Ravine;The Pillars|
Sky Bolt|duchy|human|1|3;10||Satex;Six Canyons|
Blue Sky|county|human|0|4;10||Satex;Six Canyons;Sky Bolt|
Clearville|barony|human|0|3;7||Satex;Six Canyons;Sky Bolt;Blue Sky|
Skyboro|barony|human|1|3;5|Commons;Merchants|Satex;Six Canyons;Sky Bolt;Blue Sky|
Copper Mines|county|human|0|2;4||Satex;Six Canyons;Sky Bolt|
Brasstown|barony|human|0|1;8||Satex;Six Canyons;Sky Bolt;Copper Mines|
Bronzeville|barony|human|1|3;5|Commons;Merchants;Nobles|Satex;Six Canyons;Sky Bolt;Copper Mines|
Diamond Caves|county|human|0|2;12||Satex;Six Canyons;Sky Bolt|
Greenville|barony|human|0|1;5||Satex;Six Canyons;Sky Bolt;Diamond Caves|
Yellowburg|barony|human|1|1;8|Commons;Merchants;Nobles|Satex;Six Canyons;Sky Bolt;Diamond Caves|
Silver Caverns|county|human|1|1;5||Satex;Six Canyons;Sky Bolt|
Branchton|barony|human|1|2;9||Satex;Six Canyons;Sky Bolt;Silver Caverns|
Platsville|barony|human|0|2;7|Commons|Satex;Six Canyons;Sky Bolt;Silver Caverns|
Silburg|barony|human|0|1;6|Commons|Satex;Six Canyons;Sky Bolt;Silver Caverns|
Stone Wreath|duchy|human|0|3;10||Satex;Six Canyons|
Green Caverns|county|human|0|6;9||Satex;Six Canyons;Stone Wreath|
Bloodston|barony|human|0|4;7||Satex;Six Canyons;Stone Wreath;Green Caverns|
Emeraldtown|barony|human|0|2;9||Satex;Six Canyons;Stone Wreath;Green Caverns|
Periville|barony|human|0|1;6||Satex;Six Canyons;Stone Wreath;Green Caverns|
Red Knot|county|human|1|5;3||Satex;Six Canyons;Stone Wreath|
Garnetburg|barony|human|0|1;10|Commons;Merchants|Satex;Six Canyons;Stone Wreath;Red Knot|
Rhodonton|barony|human|0|3;10|Commons|Satex;Six Canyons;Stone Wreath;Red Knot|
Rubyville|barony|human|0|4;3|Commons;Merchants|Satex;Six Canyons;Stone Wreath;Red Knot|
Streaming Valley|duchy|human|1|1;7||Satex;Six Canyons|
Fjord River|county|human|0|3;6|Commons|Satex;Six Canyons;Streaming Valley|
East Crossing|barony|human|0|4;4|Commons;Merchants|Satex;Six Canyons;Streaming Valley;Fjord River|
Fisherville|barony|human|0|3;7|Commons|Satex;Six Canyons;Streaming Valley;Fjord River|
West Crossing|barony|human|0|4;6|Commons|Satex;Six Canyons;Streaming Valley;Fjord River|
Gold Beds|county|human|0|1;12||Satex;Six Canyons;Streaming Valley|
Fultown|barony|human|0|4;9|Commons|Satex;Six Canyons;Streaming Valley;Gold Beds|
Jewelville|barony|human|0|2;8||Satex;Six Canyons;Streaming Valley;Gold Beds|
Ringburg|barony|human|0|4;8||Satex;Six Canyons;Streaming Valley;Gold Beds|
Lower Streams|county|human|1|6;16||Satex;Six Canyons;Streaming Valley|
Linetown|barony|human|0|4;9|Commons|Satex;Six Canyons;Streaming Valley;Lower Streams|
Polesville|barony|human|0|1;6|Commons;Merchants|Satex;Six Canyons;Streaming Valley;Lower Streams|
Tackleburg|barony|human|1|3;10||Satex;Six Canyons;Streaming Valley;Lower Streams|
The Labyrinth|county|human|0|3;8||Satex;Six Canyons;Streaming Valley|
Finishton|barony|human|1|2;2|Commons;Merchants;Nobles|Satex;Six Canyons;Streaming Valley;The Labyrinth|
Pathboro|barony|human|0|4;6||Satex;Six Canyons;Streaming Valley;The Labyrinth|
Puzleville|barony|human|0|3;6||Satex;Six Canyons;Streaming Valley;The Labyrinth|
Upper Streams|county|human|1|1;3||Satex;Six Canyons;Streaming Valley|
Fallsville|barony|human|1|4;6|Commons;Merchants;Nobles|Satex;Six Canyons;Streaming Valley;Upper Streams|
Laketown|barony|human|0|4;7|Commons|Satex;Six Canyons;Streaming Valley;Upper Streams|
Imperial Court of Satex|imperial court|human|0|0;21|||
Strafet|kingdom|human|0|7;12|||
Bright Gem|grand duchy|gnome|0|3;5||Strafet|
Deep Hold|duchy|gnome|0|5;14||Strafet;Bright Gem|
Beryland|county|gnome|0|3;7||Strafet;Bright Gem;Deep Hold|
Aquahome|barony|gnome|0|3;4||Strafet;Bright Gem;Deep Hold;Beryland|
Emerahome|barony|gnome|0|4;11||Strafet;Bright Gem;Deep Hold;Beryland|
Redhome|barony|gnome|0|4;6||Strafet;Bright Gem;Deep Hold;Beryland|
Quartzland|county|gnome|0|3;12||Strafet;Bright Gem;Deep Hold|
Amethome|barony|gnome|0|1;9||Strafet;Bright Gem;Deep Hold;Quartzland|
Rosehome|barony|gnome|0|2;10||Strafet;Bright Gem;Deep Hold;Quartzland|
Forest Hold|duchy|gnome|0|1;13||Strafet;Bright Gem|
Riversea|county|gnome|0|6;8||Strafet;Bright Gem;Forest Hold|
Bountiful|barony|gnome|0|2;6||Strafet;Bright Gem;Forest Hold;Riversea|
Manyriver|barony|gnome|0|4;9||Strafet;Bright Gem;Forest Hold;Riversea|
Verifields|barony|gnome|0|1;8||Strafet;Bright Gem;Forest Hold;Riversea|
Wildwoods|county|gnome/human|1|2;12||Strafet;Bright Gem;Forest Hold|
Darebush|barony|gnome|0|3;9|Commons|Strafet;Bright Gem;Forest Hold;Wildwoods|
Stormyvale|barony|gnome|0|1;7||Strafet;Bright Gem;Forest Hold;Wildwoods|
Woodlands|county|gnome/human|1|3;16||Strafet;Bright Gem;Forest Hold|
Manyburrow|barony|gnome|0|4;7|Commons|Strafet;Bright Gem;Forest Hold;Woodlands|
Treehome|barony|gnome|0|2;11||Strafet;Bright Gem;Forest Hold;Woodlands|
Rock Hold|duchy|gnome/human|1|5;14||Strafet;Bright Gem|
Founding|county|gnome|0|2;5||Strafet;Bright Gem;Rock Hold|
Everrest|barony|gnome|0|1;10||Strafet;Bright Gem;Rock Hold;Founding|
Mainstay|barony|gnome|0|1;4||Strafet;Bright Gem;Rock Hold;Founding|
Mineraland|county|gnome|0|5;14||Strafet;Bright Gem;Rock Hold|
Igniahome|barony|gnome|0|3;9||Strafet;Bright Gem;Rock Hold;Mineraland|
Sedimence|barony|gnome|0|4;9||Strafet;Bright Gem;Rock Hold;Mineraland|
Stonehome|county|gnome|0|2;8||Strafet;Bright Gem;Rock Hold|
Homehold|barony|gnome|0|1;6|Commons|Strafet;Bright Gem;Rock Hold;Stonehome|
Rockland|barony|gnome|0|1;8||Strafet;Bright Gem;Rock Hold;Stonehome|
Solidence|barony|gnome|0|4;9||Strafet;Bright Gem;Rock Hold;Stonehome|
Bigtree|grand duchy|halfling|0|8;10||Strafet|
Forrest Glades|duchy|halfling|0|6;4||Strafet;Bigtree|
Skyglade|county|halfling|0|1;12||Strafet;Bigtree;Forrest Glades|
Moonwillow|barony|halfling|0|1;6||Strafet;Bigtree;Forrest Glades;Skyglade|
Starbush|barony|halfling|0|1;7|Commons|Strafet;Bigtree;Forrest Glades;Skyglade|
Sunpine|barony|halfling|0|3;5||Strafet;Bigtree;Forrest Glades;Skyglade|
Two Rivers|county|halfling|0|2;10||Strafet;Bigtree;Forrest Glades|
Coldflow|barony|halfling|0|3;8||Strafet;Bigtree;Forrest Glades;Two Rivers|
Quicksea|barony|halfling|0|4;4||Strafet;Bigtree;Forrest Glades;Two Rivers|
Wandersend|county|halfling|0|5;8||Strafet;Bigtree;Forrest Glades|
Greenleaf|barony|halfling|0|4;5||Strafet;Bigtree;Forrest Glades;Wandersend|
Riverglen|barony|halfling/human|1|3;2||Strafet;Bigtree;Forrest Glades;Wandersend|
Wander Trails|duchy|halfling|0|8;13||Strafet;Bigtree|
Driftingpath|county|halfling|0|6;7|Commons|Strafet;Bigtree;Wander Trails|
Galerunner|barony|halfling/human|1|2;6||Strafet;Bigtree;Wander Trails;Driftingpath|
Ramblesong|barony|halfling/human|1|1;9|Commons;Merchants;Martial|Strafet;Bigtree;Wander Trails;Driftingpath|
Wanderfoot|barony|halfling|0|1;9|Commons|Strafet;Bigtree;Wander Trails;Driftingpath|
Rambletrack|county|halfling|0|3;7||Strafet;Bigtree;Wander Trails|
Meanderheart|barony|halfling/human|1|4;8||Strafet;Bigtree;Wander Trails;Rambletrack|
Neverhome|barony|halfling|0|2;4||Strafet;Bigtree;Wander Trails;Rambletrack|
Straggletrail|barony|halfling|0|3;5||Strafet;Bigtree;Wander Trails;Rambletrack|
Rollingway|county|halfling|0|3;9||Strafet;Bigtree;Wander Trails|
Coinstride|barony|halfling|0|4;7||Strafet;Bigtree;Wander Trails;Rollingway|
Stonesthrow|barony|halfling|0|4;8||Strafet;Bigtree;Wander Trails;Rollingway|
Trailfender|barony|halfling|0|1;8||Strafet;Bigtree;Wander Trails;Rollingway|
Imperial Court of Strafet|imperial court|human|0|0;24|||
Zilarb|kingdom|zarden|0|17;12|||
Bliss Valley|grand duchy|zarden|0|5;11||Zilarb|
Bone Valley|duchy|human|0|2;2|Commons|Zilarb;Bliss Valley|
Salt Flats|county|zarden|1|1;6||Zilarb;Bliss Valley;Bone Valley|
Aciton|barony|human|0|3;3||Zilarb;Bliss Valley;Bone Valley;Salt Flats|
Limeston|barony|human|0|1;7||Zilarb;Bliss Valley;Bone Valley;Salt Flats|
Valley of Rocks|county|zarden|1|2;8||Zilarb;Bliss Valley;Bone Valley|
Goldton|barony|human|1|4;10||Zilarb;Bliss Valley;Bone Valley;Valley of Rocks|
Platown|barony|zarden|1|3;2|Commons;Merchants|Zilarb;Bliss Valley;Bone Valley;Valley of Rocks|
Silville|barony|zarden|1|2;10|Commons;Merchants;Nobles|Zilarb;Bliss Valley;Bone Valley;Valley of Rocks|
Lush Prairies|duchy|zarden|0|1;15||Zilarb;Bliss Valley|
Clear Valley|county|zarden|0|2;11||Zilarb;Bliss Valley;Lush Prairies|
Obsidton|barony|human|0|1;5||Zilarb;Bliss Valley;Lush Prairies;Clear Valley|
Tektown|barony|human|0|1;6||Zilarb;Bliss Valley;Lush Prairies;Clear Valley|
Harvest's Bounty|county|zarden|1|2;14||Zilarb;Bliss Valley;Lush Prairies|
Milletown|barony|human|0|1;5|Commons|Zilarb;Bliss Valley;Lush Prairies;Harvest's Bounty|
Oaton|barony|human|0|4;8|Commons|Zilarb;Bliss Valley;Lush Prairies;Harvest's Bounty|
Ryville|barony|human|0|1;12|Commons|Zilarb;Bliss Valley;Lush Prairies;Harvest's Bounty|
Land's Charity|county|human|0|1;8||Zilarb;Bliss Valley;Lush Prairies|
Lemton|barony|zarden|0|1;7||Zilarb;Bliss Valley;Lush Prairies;Land's Charity|
Limville|barony|human|0|2;6||Zilarb;Bliss Valley;Lush Prairies;Land's Charity|
Oranburg|barony|zarden|0|2;4||Zilarb;Bliss Valley;Lush Prairies;Land's Charity|
Marsh Flats|county|human|1|6;11||Zilarb;Bliss Valley;Lush Prairies|
Algburg|barony|human|0|3;4|Commons|Zilarb;Bliss Valley;Lush Prairies;Marsh Flats|
Cranboro|barony|zarden|0|1;4|Commons|Zilarb;Bliss Valley;Lush Prairies;Marsh Flats|
Ricville|barony|human|0|4;6|Commons|Zilarb;Bliss Valley;Lush Prairies;Marsh Flats|
Tiller's Delight|county|human|0|6;5||Zilarb;Bliss Valley;Lush Prairies|
Breakton|barony|human|0|4;9||Zilarb;Bliss Valley;Lush Prairies;Tiller's Delight|
Furrowfield|barony|human|0|3;7||Zilarb;Bliss Valley;Lush Prairies;Tiller's Delight|
Tillville|barony|human|1|4;7||Zilarb;Bliss Valley;Lush Prairies;Tiller's Delight|
Placid Portage|duchy|zarden|1|7;18||Zilarb;Bliss Valley|
Easy Trails|county|human|0|5;8|Commons|Zilarb;Bliss Valley;Placid Portage|
Appleton|barony|zarden|0|4;12|Commons|Zilarb;Bliss Valley;Placid Portage;Easy Trails|
Peachburg|barony|human|0|2;4|Commons|Zilarb;Bliss Valley;Placid Portage;Easy Trails|
Pearville|barony|zarden|0|3;6|Commons|Zilarb;Bliss Valley;Placid Portage;Easy Trails|
Reaper's Calm|county|human|0|2;8||Zilarb;Bliss Valley;Placid Portage|
Colleton|barony|human|0|2;6||Zilarb;Bliss Valley;Placid Portage;Reaper's Calm|
Gatherburg|barony|zarden|0|1;8||Zilarb;Bliss Valley;Placid Portage;Reaper's Calm|
Harveston|barony|human|0|2;4|Commons|Zilarb;Bliss Valley;Placid Portage;Reaper's Calm|
Soothing Vale|county|zarden|1|6;8||Zilarb;Bliss Valley;Placid Portage|
Alton|barony|human|1|1;7||Zilarb;Bliss Valley;Placid Portage;Soothing Vale|
Bassburg|barony|zarden|1|2;8|Commons;Merchants;Nobles;Martial|Zilarb;Bliss Valley;Placid Portage;Soothing Vale|
Tenoboro|barony|human|0|2;8||Zilarb;Bliss Valley;Placid Portage;Soothing Vale|
Tempered Fields|county|zarden|0|4;9|Commons|Zilarb;Bliss Valley;Placid Portage|
Loamboro|barony|human|1|4;6|Commons;Merchants;Nobles|Zilarb;Bliss Valley;Placid Portage;Tempered Fields|
Sodton|barony|human|0|1;5|Commons|Zilarb;Bliss Valley;Placid Portage;Tempered Fields|
Sered Valley|duchy|human|0|6;10||Zilarb;Bliss Valley|
Cool Burn|county|human|0|1;10||Zilarb;Bliss Valley;Sered Valley|
Blueburg|barony|human|0|2;10||Zilarb;Bliss Valley;Sered Valley;Cool Burn|
Greenton|barony|human|0|4;11||Zilarb;Bliss Valley;Sered Valley;Cool Burn|
Redville|barony|human|0|1;11||Zilarb;Bliss Valley;Sered Valley;Cool Burn|
Farmer's Glory|county|human|0|3;10|Commons|Zilarb;Bliss Valley;Sered Valley|
Baskingboro|barony|human|1|3;10|Commons;Merchants|Zilarb;Bliss Valley;Sered Valley;Farmer's Glory|
Lazingtown|barony|human|0|3;5|Commons|Zilarb;Bliss Valley;Sered Valley;Farmer's Glory|
Serpent River|duchy|zarden|0|3;16|Commons|Zilarb;Bliss Valley|
North Serpent River|county|zarden|0|1;12|Commons|Zilarb;Bliss Valley;Serpent River|
North Bank|barony|zarden|0|3;11|Commons|Zilarb;Bliss Valley;Serpent River;North Serpent River|
North Fens|barony|zarden|0|4;6|Commons|Zilarb;Bliss Valley;Serpent River;North Serpent River|
Snake Fens|county|zarden|1|5;7||Zilarb;Bliss Valley;Serpent River|
Biton|barony|zarden|0|1;5|Commons;Merchants|Zilarb;Bliss Valley;Serpent River;Snake Fens|
Fanburg|barony|zarden|0|1;8|Commons|Zilarb;Bliss Valley;Serpent River;Snake Fens|
Scaville|barony|zarden|0|2;8|Commons;Merchants|Zilarb;Bliss Valley;Serpent River;Snake Fens|
South Serpent River|county|zarden|0|3;4|Commons;Merchants|Zilarb;Bliss Valley;Serpent River|
South Bank|barony|zarden|1|1;6|Commons;Merchants;Nobles|Zilarb;Bliss Valley;Serpent River;South Serpent River|
South Fens|barony|zarden|0|2;6|Commons;Merchants|Zilarb;Bliss Valley;Serpent River;South Serpent River|
Chiriki|grand duchy|zarden|1|4;17||Zilarb|
Ansosis|duchy|zarden|0|3;9||Zilarb;Chiriki|
Jekaxoc|county|zarden|1|1;3||Zilarb;Chiriki;Ansosis|
Gassukok|barony|zarden|0|2;4||Zilarb;Chiriki;Ansosis;Jekaxoc|
Mosol|barony|zarden|1|1;9|Commons;Merchants|Zilarb;Chiriki;Ansosis;Jekaxoc|
Qothosov|county|zarden|0|2;9||Zilarb;Chiriki;Ansosis|
Gozzasezz|barony|zarden|0|2;5||Zilarb;Chiriki;Ansosis;Qothosov|
Yevossoth|barony|zarden|0|3;3||Zilarb;Chiriki;Ansosis;Qothosov|
Vithothuzz|county|zarden|1|2;9||Zilarb;Chiriki;Ansosis|
Jessassac|barony|zarden|0|2;9|Commons|Zilarb;Chiriki;Ansosis;Vithothuzz|
Xizelul|barony|zarden|0|1;11|Commons|Zilarb;Chiriki;Ansosis;Vithothuzz|
Rilazzess|county|zarden|0|3;10||Zilarb;Chiriki;Ansosis|
Rechalech|barony|zarden|1|2;9|Commons;Merchants|Zilarb;Chiriki;Ansosis;Rilazzess|
Sichozz|barony|zarden|0|4;9|Commons|Zilarb;Chiriki;Ansosis;Rilazzess|
Xozuv|barony|zarden|0|3;10||Zilarb;Chiriki;Ansosis;Rilazzess|
Xekecal|county|zarden|1|4;7||Zilarb;Chiriki;Ansosis|
Kezzokul|barony|zarden|0|3;10|Commons|Zilarb;Chiriki;Ansosis;Xekecal|
Mossev|barony|zarden|0|4;11|Commons|Zilarb;Chiriki;Ansosis;Xekecal|
Talic|barony|zarden|0|1;5|Commons|Zilarb;Chiriki;Ansosis;Xekecal|
Orlixs|duchy|zarden|0|3;13||Zilarb;Chiriki|
Lothussuth|county|zarden|0|3;11||Zilarb;Chiriki;Orlixs|
Jethic|barony|zarden|0|3;11||Zilarb;Chiriki;Orlixs;Lothussuth|
Rathich|barony|zarden|0|3;2||Zilarb;Chiriki;Orlixs;Lothussuth|
Malek|county|zarden|0|6;11||Zilarb;Chiriki;Orlixs|
Gissuchiz|barony|zarden|1|1;7|Commons;Merchants|Zilarb;Chiriki;Orlixs;Malek|
Sakess|barony|zarden|0|1;7||Zilarb;Chiriki;Orlixs;Malek|
Sozossas|county|zarden|0|5;10|Commons|Zilarb;Chiriki;Orlixs|
Qivezz|barony|zarden|0|2;7|Commons;Merchants|Zilarb;Chiriki;Orlixs;Sozossas|
Quthal|barony|zarden|0|3;8|Commons;Merchants|Zilarb;Chiriki;Orlixs;Sozossas|
Tiloch|barony|zarden|0|2;5|Commons|Zilarb;Chiriki;Orlixs;Sozossas|
Ririsis|duchy|zarden|0|3;18||Zilarb;Chiriki|
Culoc|county|zarden|0|5;10||Zilarb;Chiriki;Ririsis|
Kachaviz|barony|zarden|0|4;8||Zilarb;Chiriki;Ririsis;Culoc|
Muzzus|barony|zarden|0|4;4||Zilarb;Chiriki;Ririsis;Culoc|
Polakel|barony|zarden|0|2;9||Zilarb;Chiriki;Ririsis;Culoc|
Luselak|county|zarden|0|1;13|Commons;Merchants|Zilarb;Chiriki;Ririsis|
Buchizas|barony|zarden|0|4;9|Commons;Merchants|Zilarb;Chiriki;Ririsis;Luselak|
Diluc|barony|zarden|0|2;9|Commons;Merchants|Zilarb;Chiriki;Ririsis;Luselak|
Gazucol|barony|zarden|0|4;8|Commons;Merchants|Zilarb;Chiriki;Ririsis;Luselak|
Tavesik|county|zarden|0|5;6||Zilarb;Chiriki;Ririsis|
Xelizz|barony|zarden|0|2;3||Zilarb;Chiriki;Ririsis;Tavesik|
Xossez|barony|zarden|1|4;7||Zilarb;Chiriki;Ririsis;Tavesik|
Sarsasa|duchy|zarden|0|1;8||Zilarb;Chiriki|
Fazzezz|county|zarden|1|6;8||Zilarb;Chiriki;Sarsasa|
Kosez|barony|zarden|1|2;10|Commons;Merchants|Zilarb;Chiriki;Sarsasa;Fazzezz|
Quthux|barony|zarden|0|3;6|Commons|Zilarb;Chiriki;Sarsasa;Fazzezz|
Resol|barony|zarden|0|3;3|Commons|Zilarb;Chiriki;Sarsasa;Fazzezz|
Kikusux|county|zarden|0|1;9||Zilarb;Chiriki;Sarsasa|
Gekoth|barony|zarden|0|4;2|Commons|Zilarb;Chiriki;Sarsasa;Kikusux|
Nosazz|barony|zarden|0|2;5||Zilarb;Chiriki;Sarsasa;Kikusux|
Lusich|county|zarden|0|6;6||Zilarb;Chiriki;Sarsasa|
Bicec|barony|zarden|0|1;7||Zilarb;Chiriki;Sarsasa;Lusich|
Qosizz|barony|zarden|1|1;11||Zilarb;Chiriki;Sarsasa;Lusich|
Rozik|barony|zarden|1|4;6|Commons;Merchants;Nobles;Martial|Zilarb;Chiriki;Sarsasa;Lusich|
Thochar|duchy|zarden|0|4;10||Zilarb;Chiriki|
Bithossath|county|zarden|0|4;8||Zilarb;Chiriki;Thochar|
Nuthuzzax|barony|zarden|1|2;5||Zilarb;Chiriki;Thochar;Bithossath|
Xalovil|barony|zarden|0|3;12||Zilarb;Chiriki;Thochar;Bithossath|
Fekicezz|county|zarden|0|3;6|Commons|Zilarb;Chiriki;Thochar|
Meliz|barony|zarden|0|3;5|Commons|Zilarb;Chiriki;Thochar;Fekicezz|
Qisuvux|barony|zarden|0|1;9|Commons|Zilarb;Chiriki;Thochar;Fekicezz|
Hashech|county|zarden|0|6;7|Commons|Zilarb;Chiriki;Thochar|
Qisix|barony|zarden|0|1;2|Commons|Zilarb;Chiriki;Thochar;Hashech|
Wosoch|barony|zarden|0|3;9|Commons|Zilarb;Chiriki;Thochar;Hashech|
Wosukezz|barony|zarden|0|3;5|Commons|Zilarb;Chiriki;Thochar;Hashech|
Sussusach|county|zarden|0|3;12||Zilarb;Chiriki;Thochar|
Methekik|barony|zarden|0|3;10|Commons|Zilarb;Chiriki;Thochar;Sussusach|
Zavas|barony|zarden|0|2;12||Zilarb;Chiriki;Thochar;Sussusach|
Tesizzav|county|zarden|0|4;9||Zilarb;Chiriki;Thochar|
Bosaluc|barony|zarden|1|4;8|Commons|Zilarb;Chiriki;Thochar;Tesizzav|
Lochekel|barony|zarden|1|3;10|Commons;Merchants;Nobles;Martial|Zilarb;Chiriki;Thochar;Tesizzav|
Wozzk|duchy|zarden|1|7;10||Zilarb;Chiriki|
Juzzisek|county|zarden|0|2;8|Commons|Zilarb;Chiriki;Wozzk|
Kozissol|barony|zarden|0|3;3|Commons;Merchants|Zilarb;Chiriki;Wozzk;Juzzisek|
Sasavez|barony|zarden|0|1;8|Commons;Merchants|Zilarb;Chiriki;Wozzk;Juzzisek|
Xazel|barony|zarden|0|2;4|Commons|Zilarb;Chiriki;Wozzk;Juzzisek|
Zassozz|county|zarden|0|3;5||Zilarb;Chiriki;Wozzk|
Hozziss|barony|zarden|0|3;5|Commons|Zilarb;Chiriki;Wozzk;Zassozz|
Rassochash|barony|zarden|0|3;7||Zilarb;Chiriki;Wozzk;Zassozz|
Zasoxoc|barony|zarden|0|1;6||Zilarb;Chiriki;Wozzk;Zassozz|
Deep Water|grand duchy|zarden|0|3;13||Zilarb|
Bogs' Bounty|duchy|human|1|7;12||Zilarb;Deep Water|
Mire's Generosity|county|human|0|5;11|Commons|Zilarb;Deep Water;Bogs' Bounty|
Borrowburg|barony|human|0|3;6|Commons|Zilarb;Deep Water;Bogs' Bounty;Mire's Generosity|
Giville|barony|human|1|1;6|Commons;Merchants|Zilarb;Deep Water;Bogs' Bounty;Mire's Generosity|
Lenton|barony|human|0|2;9|Commons|Zilarb;Deep Water;Bogs' Bounty;Mire's Generosity|
Open Swamp|county|human|1|3;12||Zilarb;Deep Water;Bogs' Bounty|
Flatsboro|barony|human|0|2;7|Commons;Merchants|Zilarb;Deep Water;Bogs' Bounty;Open Swamp|
Serenevile|barony|human|0|2;4|Commons|Zilarb;Deep Water;Bogs' Bounty;Open Swamp|
Plentiful Fens|county|zarden|0|6;12|Commons|Zilarb;Deep Water;Bogs' Bounty|
Abunton|barony|human|0|3;3|Commons|Zilarb;Deep Water;Bogs' Bounty;Plentiful Fens|
Bountyburg|barony|human|1|3;6|Commons;Merchants|Zilarb;Deep Water;Bogs' Bounty;Plentiful Fens|
Treaville|barony|human|1|4;3|Commons;Merchants;Nobles;Martial|Zilarb;Deep Water;Bogs' Bounty;Plentiful Fens|
Dry Marsh|duchy|zarden|0|2;13|Commons|Zilarb;Deep Water|
Dried Fens|county|human|0|4;11|Commons;Merchants|Zilarb;Deep Water;Dry Marsh|
Coakeburg|barony|human|1|3;6|Commons;Merchants;Nobles|Zilarb;Deep Water;Dry Marsh;Dried Fens|
Fryreboro|barony|human|0|1;8|Commons;Merchants|Zilarb;Deep Water;Dry Marsh;Dried Fens|
Rough Mire|county|human|1|1;9||Zilarb;Deep Water;Dry Marsh|
Cragville|barony|human|0|2;6||Zilarb;Deep Water;Dry Marsh;Rough Mire|
Harshton|barony|human|0|4;6||Zilarb;Deep Water;Dry Marsh;Rough Mire|
Scragburg|barony|human|0|1;5||Zilarb;Deep Water;Dry Marsh;Rough Mire|
Sere Swamp|county|zarden|1|2;8||Zilarb;Deep Water;Dry Marsh|
Barreton|barony|human|1|3;8||Zilarb;Deep Water;Dry Marsh;Sere Swamp|
Parcville|barony|human|0|2;8|Commons;Merchants|Zilarb;Deep Water;Dry Marsh;Sere Swamp|
Sapboro|barony|human|0|2;4|Commons|Zilarb;Deep Water;Dry Marsh;Sere Swamp|
Four Bogs|duchy|zarden|0|5;14|Commons|Zilarb;Deep Water|
East Bogs|county|zarden|1|2;15||Zilarb;Deep Water;Four Bogs|
Noeaseaston|barony|human|1|3;4|Commons;Merchants;Nobles;Martial|Zilarb;Deep Water;Four Bogs;East Bogs|
Soeaseaston|barony|human|0|1;10|Commons|Zilarb;Deep Water;Four Bogs;East Bogs|
North Bogs|county|zarden|1|3;12||Zilarb;Deep Water;Four Bogs|
Nonoeaston|barony|human|0|3;7|Commons|Zilarb;Deep Water;Four Bogs;North Bogs|
Nonoweston|barony|human|1|2;7|Commons;Merchants;Nobles|Zilarb;Deep Water;Four Bogs;North Bogs|
South Bogs|county|zarden|0|2;11|Commons|Zilarb;Deep Water;Four Bogs|
Sosoeaston|barony|human|1|4;8|Commons;Merchants|Zilarb;Deep Water;Four Bogs;South Bogs|
Sosoweston|barony|human|0|3;9|Commons|Zilarb;Deep Water;Four Bogs;South Bogs|
West Bogs|county|zarden|0|3;12|Commons;Merchants|Zilarb;Deep Water;Four Bogs|
Nowesweston|barony|human|0|3;5|Commons;Merchants|Zilarb;Deep Water;Four Bogs;West Bogs|
Sowesweston|barony|human|1|2;8|Commons;Merchants|Zilarb;Deep Water;Four Bogs;West Bogs|
Hidden Lakes|duchy|human|0|7;12||Zilarb;Deep Water|
Painted Ponds|county|human|0|5;12||Zilarb;Deep Water;Hidden Lakes|
Dioptville|barony|human|0|2;7||Zilarb;Deep Water;Hidden Lakes;Painted Ponds|
Lapislan|barony|human|0|4;11||Zilarb;Deep Water;Hidden Lakes;Painted Ponds|
Malaton|barony|human|0|3;5||Zilarb;Deep Water;Hidden Lakes;Painted Ponds|
Red Lake|county|zarden|0|6;4||Zilarb;Deep Water;Hidden Lakes|
Corville|barony|human|0|2;10||Zilarb;Deep Water;Hidden Lakes;Red Lake|
Crimston|barony|human|0|3;3||Zilarb;Deep Water;Hidden Lakes;Red Lake|
Hollyville|barony|human|0|2;8||Zilarb;Deep Water;Hidden Lakes;Red Lake|
Royal Lake|county|zarden|0|4;4||Zilarb;Deep Water;Hidden Lakes|
Springville|barony|human|0|1;10||Zilarb;Deep Water;Hidden Lakes;Royal Lake|
Tealburg|barony|human|1|3;7|Commons;Merchants|Zilarb;Deep Water;Hidden Lakes;Royal Lake|
Valley of Mist|county|zarden|0|1;10||Zilarb;Deep Water;Hidden Lakes|
Clearville|barony|human|0|4;2||Zilarb;Deep Water;Hidden Lakes;Valley of Mist|
Greyton|barony|human|0|2;5||Zilarb;Deep Water;Hidden Lakes;Valley of Mist|
Valley of Rain|county|human|1|1;14||Zilarb;Deep Water;Hidden Lakes|
